dataset,strong_branching_limit,num_features,hl1,hl2,hl3,hl4,epochs,num_branch_callbacks,runtime
n4-3.mps.gz,360,7,10,10,10,10,20,2599,1079.740721

solution status,objective value
1463,1684
1464,3427
1465,3466
1466,1204
1467,3567
1468,1204
1469,2411
1470,2411
1471,1204
1472,698
1473,835
1474,3466
1475,698
1476,3466
1477,3466
1478,3427
1479,1258
1480,1181
1481,3427
1482,1258
1483,2060
1484,3427
1485,3469
1486,3475
1487,87
1488,864
1489,703
1490,3496
1491,15
1492,872
1493,735
1494,3427
1495,122
1496,698
1497,783
1498,3567
1499,3427
1500,1208
1501,991
1502,3567
1503,373
1504,728
1505,3466
1506,3475
1507,3427
1508,3466
1509,986
1510,3475
1511,3214
1512,3466
1513,864
1514,30
1515,3427
1516,698
1517,1839
1518,1944
1519,3427
1520,961
1521,3559
1522,3567
1523,3427
1524,3424
1525,958
1526,3475
1527,1204
1528,3002
1529,568
1530,3427
1531,3369
1532,1839
1533,1839
1534,157
1535,30
1536,958
1537,819
1538,3466
1539,1306
1540,30
1541,2292
1542,2640
1543,726
1544,835
1545,3475
1546,3469
1547,3427
1548,958
1549,3568
1550,1204
1551,3427
1552,3466
1553,15
1554,3427
1555,3568
1556,3469
1557,3475
1558,15
1559,2292
1560,3427
1561,3568
1562,3475
1563,3427
1564,3568
1565,1839
1566,2292
1567,320
1568,3475
1569,1204
1570,262
1571,1944
1572,1886
1573,3427
1574,1026
1575,3
1576,2060
1577,3466
1578,1684
1579,3562
1580,3568
1581,3466
1582,3427
1583,5
1584,3
1585,3427
1586,674
1587,3430
1588,3568
1589,1204
1590,3002
1591,847
1592,3519
1593,3568
1594,546
1595,568
1596,3427
1597,668
1598,1299
1599,961
1600,961
1601,3427
1602,698
1603,3466
1604,3466
1605,3475
1606,478
1607,3427
1608,961
1609,3469
1610,3469
1611,3568
1612,2814
1613,3568
1614,3583
1615,3424
1616,3568
1617,3427
1618,3583
1619,3466
1620,1
1621,2420
1622,3430
1623,1554
1624,2584
1625,2944
1626,2707
1627,2814
1628,3568
1629,204
1630,1300
1631,1380
1632,1204
1633,3568
1634,1204
1635,3176
1636,1320
1637,1258
1638,2814
1639,3398
1640,1016
1641,1028
1642,270
1643,1923
1644,218
1645,3568
1646,568
1647,121
1648,121
1649,3519
1650,986
1651,3475
1652,3583
1653,3214
1654,3466
1655,3466
1656,3475
1657,3583
1658,3466
1659,945
1660,3475
1661,3162
1662,3466
1663,15
1664,3568
1665,546
1666,3466
1667,270
1668,1923
1669,218
1670,3568
1671,1300
1672,1380
1673,15
1674,3519
1675,986
1676,3475
1677,958
1678,3466
1679,123
1680,3466
1681,3466
1682,3475
1683,283
1684,958
1685,3466
1686,3466
1687,3475
1688,3162
1689,15
1690,1772
1691,958
1692,3466
1693,123
1694,3466
1695,3466
1696,3568
1697,546
1698,3424
1699,1923
1700,3568
1701,546
1702,1380
1703,847
1704,796
1705,3568
1706,3519
1707,2169
1708,796
1709,3424
1710,3466
1711,1016
1712,3568
1713,3424
1714,546
1715,3162
1716,3427
1717,3466
1718,850
1719,378
1720,1480
1721,725
1722,3427
1723,3466
1724,3430
1725,131
1726,3568
1727,546
1728,1839
1729,1320
1730,3176
1731,3568
1732,3466
1733,3427
1734,5
1735,3496
1736,3427
1737,961
1738,3469
1739,3469
1740,32
1741,864
1742,3568
1743,3568
1744,864
1745,3568
1746,148
1747,3404
1748,1038
1749,3466
1750,1
1751,2420
1752,1250
1753,257
1754,3568
1755,3519
1756,3427
1757,277
1758,3568
1759,3519
1760,3427
1761,2944
1762,3427
1763,2814
1764,270
1765,3567
1766,961
1767,3466
1768,3469
1769,3568
1770,3562
1771,15
1772,1204
1773,1204
1774,2944
1775,3398
1776,3475
1777,958
1778,3466
1779,3466
1780,2814
1781,3162
1782,3182
1783,3568
1784,522
1785,2411
1786,2169
1787,3519
1788,1950
1789,2828
1790,2584
1791,3466
1792,1
1793,3430
1794,3430
1795,1204
1796,3466
1797,1
1798,3430
1799,156
1800,2814
1801,3162
1802,2584
1803,3427
1804,3369
1805,1264
1806,3568
1807,1496
1808,3466
1809,3567
1810,3466
1811,1
1812,2584
1813,1802
1814,3466
1815,1684
1816,3466
1817,3567
1818,3466
1819,65
1820,3567
1821,2584
1822,3466
1823,1684
1824,3430
1825,3568
1826,3583
1827,17
1828,796
1829,1199
1830,1204
1831,725
1832,3466
1833,546
1834,705
1835,218
1836,3427
1837,3430
1838,3466
1839,929
1840,958
1841,3466
1842,3466
1843,3427
1844,3430
1845,1208
1846,3466
1847,3567
1848,825
1849,1757
1850,90
1851,2944
1852,3427
1853,3466
1854,3424
1855,783
1856,3427
1857,958
1858,3469
1859,3466
1860,3567
1861,848
1862,3427
1863,3424
1864,711
1865,958
1866,3469
1867,3469
1868,1815
1869,3466
1870,785
1871,642
1872,3567
1873,3567
1874,3466
1875,916
1876,546
1877,3427
1878,1264
1879,3466
1880,3466
1881,3568
1882,158
1883,851
1884,1291
1885,3427
1886,916
1887,3475
1888,3475
1889,1204
1890,3466
1891,735
1892,3466
1893,3466
1894,3427
1895,3568
1896,724
1897,916
1898,2944
1899,3475
1900,1204
1901,3559
1902,3496
1903,3475
1904,1554
1905,29
1906,210
1907,1380
1908,1496
1909,2814
1910,2944
1911,3568
1912,1175
1913,284
1914,3496
1915,3559
1916,3558
1917,2944
1918,3568
1919,1224
1920,3559
1921,783
1922,133
1923,864
1924,864
1925,2944
1926,133
1927,1699
1928,2469
1929,1815
1930,3424
1931,2469
1932,3559
1933,3466
1934,3496
1935,15
1936,3398
1937,3182
1938,3427
1939,88
1940,3568
1941,1204
1942,3002
1943,1300
1944,1532
1945,3568
1946,373
1947,3466
1948,3466
1949,916
1950,133
1951,3568
1952,3430
1953,3558
1954,3496
1955,3424
1956,3466
1957,149
1958,15
1959,546
1960,3369
1961,3369
1962,133
1963,3567
1964,3000
1965,158
1966,1742
1967,3466
1968,1
1969,133
1970,2584
1971,1250
1972,1684
1973,2584
1974,2584
1975,3466
1976,1031
1977,238
1978,133
1979,1699
1980,2584
1981,2584
1982,958
1983,2584
1984,3430
1985,698
1986,3427
1987,3559
1988,3475
1989,1205
1990,3567
1991,1510
1992,3568
1993,1415
1994,3568
1995,1815
1996,3583
1997,2814
1998,2944
1999,238
2000,2944
2001,483
2002,3469
2003,3469
2004,3466
2005,158
2006,90
2007,3427
2008,3559
2009,3568
2010,3466
2011,3475
2012,3559
2013,32
2014,3567
2015,3427
2016,3559
2017,841
2018,2163
2019,3466
2020,958
2021,1757
2022,3466
2023,1011
2024,2914
2025,1
2026,15
2027,3567
2028,1806
2029,1684
2030,2584
2031,1299
2032,3466
2033,1684
2034,1
2035,2584
2036,2584
2037,15
2038,3430
2039,1683
2040,2393
2041,99
2042,783
2043,282
2044,158
2045,90
2046,3466
2047,3567
2048,133
2049,133
2050,3568
2051,3583
2052,480
2053,3469
2054,3469
2055,90
2056,2582
2057,1815
2058,698
2059,1291
2060,3568
2061,1146
2062,3562
2063,3568
2064,3562
2065,1026
2066,3568
2067,3562
2068,479
2069,901
2070,1408
2071,698
2072,1684
2073,3568
2074,480
2075,479
2076,1204
2077,15
2078,2411
2079,3466
2080,15
2081,3568
2082,879
2083,480
2084,1204
2085,1204
2086,916
2087,1554
2088,3568
2089,15
2090,3427
2091,479
2092,3568
2093,15
2094,3427
2095,3568
2096,3562
2097,480
2098,1291
2099,2162
2100,1315
2101,3568
2102,480
2103,1204
2104,1258
2105,3562
2106,2161
2107,3568
2108,480
2109,2411
2110,3427
2111,3427
2112,3469
2113,3562
2114,3568
2115,3562
2116,480
2117,3466
2118,2584
2119,2582
2120,3568
2121,3562
2122,479
2123,673
2124,1802
2125,3427
2126,3568
2127,3427
2128,2465
2129,3562
2130,3568
2131,2614
2132,480
2133,293
2134,540
2135,3427
2136,3466
2137,2886
2138,911
2139,277
2140,257
2141,238
2142,1028
2143,3466
2144,729
2145,1684
2146,546
2147,133
2148,3568
2149,3466
2150,1208
2151,1684
2152,546
2153,1815
2154,3568
2155,3466
2156,3567
2157,1815
2158,1815
2159,729
2160,3466
2161,1
2162,546
2163,1683
2164,15
2165,3466
2166,1
2167,546
2168,1683
2169,15
2170,277
2171,3466
2172,1
2173,15
2174,7
2175,257
2176,3466
2177,1
2178,15
2179,7
2180,238
2181,3466
2182,1
2183,15
2184,3398
2185,90
2186,3427
2187,1250
2188,1815
2189,3424
2190,3424
2191,3424
2192,3559
2193,3549
2194,916
2195,3466
2196,1554
2197,3568
2198,293
2199,3427
2200,3427
2201,1815
2202,3562
2203,277
2204,3466
2205,1684
2206,133
2207,2707
2208,133
2209,864
2210,3568
2211,66
2212,3562
2213,3562
2214,257
2215,3466
2216,1684
2217,133
2218,2707
2219,133
2220,864
2221,3568
2222,66
2223,3562
2224,3562
2225,1409
2226,238
2227,2944
2228,3466
2229,1684
2230,568
2231,3466
2232,2584
2233,15
2234,15
2235,2944
2236,3466
2237,1300
2238,1
2239,1501
2240,3466
2241,3567
2242,1815
2243,1815
2244,2944
2245,1224
2246,1920
2247,158
2248,3496
2249,1815
2250,3466
2251,3469
2252,478
2253,3583
2254,3577
2255,122
2256,90
2257,3568
2258,40
2259,2940
2260,3568
2261,40
2262,478
2263,1684
2264,121
2265,3469
2266,3466
2267,2022
2268,1684
2269,2411
2270,3568
2271,1300
2272,3583
2273,3568
2274,293
2275,1208
2276,3466
2277,3469
2278,986
2279,3568
2280,479
2281,3427
2282,293
2283,3568
2284,478
2285,90
2286,3466
2287,3466
2288,2222
2289,2384
2290,3469
2291,698
2292,17
2293,642
2294,1806
2295,1799
2296,90
2297,1815
2298,540
2299,2411
2300,911
2301,3466
2302,1684
2303,210
2304,3466
2305,470
2306,3568
2307,3583
2308,3466
2309,2411
2310,3466
2311,3398
2312,3568
2313,2161
2314,3006
2315,480
2316,540
2317,2411
2318,3568
2319,3583
2320,1208
2321,901
2322,479
2323,3466
2324,1449
2325,2411
2326,911
2327,3466
2328,1449
2329,3466
2330,210
2331,3398
2332,3568
2333,3583
2334,480
2335,2162
2336,482
2337,3466
2338,15
2339,2546
2340,90
2341,3568
2342,3466
2343,3519
2344,2222
2345,1502
2346,3466
2347,1815
2348,66
2349,3466
2350,1684
2351,2582
2352,3466
2353,2218
2354,3466
2355,3567
2356,3466
2357,3398
2358,2546
2359,90
2360,3568
2361,2169
2362,674
2363,28
2364,2841
2365,2222
2366,1502
2367,3466
2368,1815
2369,210
2370,3466
2371,1684
2372,2582
2373,3466
2374,2218
2375,3466
2376,3567
2377,3466
2378,3398
2379,90
2380,3427
2381,2509
2382,825
2383,828
2384,157
2385,148
2386,3568
2387,1723
2388,15
2389,989
2390,711
2391,3568
2392,3583
2393,901
2394,158
2395,1250
2396,3427
2397,238
2398,916
2399,1554
2400,3466
2401,1684
2402,1815
2403,1815
2404,3466
2405,66
2406,3577
2407,303
2408,1684
2409,1300
2410,133
2411,3466
2412,149
2413,1684
2414,1815
2415,1815
2416,90
2417,1815
2418,3568
2419,1975
2420,481
2421,1300
2422,122
2423,3568
2424,3583
2425,3466
2426,3427
2427,3568
2428,3466
2429,568
2430,90
2431,2584
2432,158
2433,674
2434,3568
2435,3466
2436,40
2437,1258
2438,3568
2439,3424
2440,1178
2441,40
2442,1208
2443,3427
2444,3550
2445,1724
2446,88
2447,3466
2448,961
2449,121
2450,3469
2451,3466
2452,65
2453,3568
2454,3583
2455,478
2456,3424
2457,479
2458,2162
2459,3424
2460,3466
2461,3418
2462,133
2463,133
2464,158
2465,3568
2466,1224
2467,3427
2468,40
2469,3466
2470,15
2471,133
2472,133
2473,158
2474,1208
2475,2218
2476,3427
2477,3475
2478,675
2479,3466
2480,3466
2481,522
2482,698
2483,864
2484,3466
2485,66
2486,1554
2487,3568
2488,3466
2489,3466
2490,3568
2491,1684
2492,918
2493,3568
2494,3466
2495,3567
2496,2998
2497,1258
2498,698
2499,3568
2500,3469
2501,3568
2502,3466
2503,3568
2504,1757
2505,3568
2506,735
2507,3427
2508,3427
2509,643
2510,3568
2511,3577
2512,2639
2513,1178
2514,3427
2515,2888
2516,1742
2517,3427
2518,825
2519,90
2520,3398
2521,15
2522,3427
2523,5
2524,3398
2525,148
2526,3568
2527,3568
2528,3466
2529,3568
2530,1442
2531,546
2532,546
2533,3466
2534,1502
2535,1684
2536,133
2537,3568
2538,2420
2539,133
2540,3568
2541,3568
2542,158
2543,3427
2544,3182
2545,916
2546,3559
2547,3559
2548,2814
2549,3568
2550,3430
2551,3466
2552,958
2553,916
2554,3466
2555,1204
2556,1
2557,1683
2558,1507
2559,1
2560,901
2561,3430
2562,1554
2563,3466
2564,3562
2565,1204
2566,1
2567,1683
2568,1507
2569,1
2570,3430
2571,901
2572,1315
2573,3466
2574,1299
2575,15
2576,3568
2577,1799
2578,1
2579,3000
2580,3000
2581,3466
2582,15
2583,1684
2584,3430
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
